customer_id,age,annual_income,spending_score,purchase_freq,avg_order_value,tenure_months,returns_rate,gender,region,clv_proxy,loyalty_index,net_spend_score,cluster,segment_name,explanation,churn_risk_score,churn_risk_band,recommended_actions
1544,53,73774.66643928282,42.0,33,111.3345655588806,45,0.04,F,North,3674.0406634430597,0.375,40.32,0,Potential Loyalists,"Assigned due to: low return rate, small order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1545,66,99306.05416299132,51.0,8,261.72435917980124,44,0.17,M,North,2093.79487343841,0.36666666666666664,42.33,0,Potential Loyalists,"Assigned due to: high income, large order size, infrequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1546,56,45489.57881954926,56.0,24,56.7316185587663,91,0.12,M,South,1361.5588454103913,0.7583333333333333,49.28,0,Potential Loyalists,"Assigned due to: small order size, strong loyalty, low lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1547,57,87972.04050745997,51.0,50,141.14908005795368,33,0.36,F,East,7057.454002897684,0.275,32.64,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, high return rate, high income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1548,52,105848.0663048446,70.0,20,112.78023578925828,60,0.35,F,South,2255.604715785166,0.5,45.5,0,Potential Loyalists,"Assigned due to: high income, high return rate, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1549,51,53628.95404864952,20.0,16,198.1956330327527,86,0.1,F,West,3171.1301285240434,0.7166666666666667,18.0,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, low return rate.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1550,64,51561.79285375348,88.0,50,196.2620638594842,93,0.03,M,West,9813.10319297421,0.775,85.36,0,Potential Loyalists,"Assigned due to: high net spend, high lifetime value, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1551,41,37542.6563541924,27.0,12,77.95043254176228,83,0.25,F,North,935.4051905011474,0.6916666666666667,20.25,0,Potential Loyalists,"Assigned due to: small order size, low income, infrequent purchase frequency.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1552,39,47256.74612037166,38.0,13,202.65537391875333,83,0.13,M,West,2634.5198609437934,0.6916666666666667,33.06,0,Potential Loyalists,"Assigned due to: infrequent purchase frequency, strong loyalty, large order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1553,22,39616.002743184494,72.0,45,119.56087337248864,70,0.27,F,East,5380.239301761989,0.5833333333333334,52.56,0,Potential Loyalists,"Assigned due to: frequent purchase frequency, low income, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1554,50,37522.22253931932,65.0,42,84.65621120386447,109,0.01,M,West,3555.560870562308,0.9083333333333333,64.35,0,Potential Loyalists,"Assigned due to: low return rate, strong loyalty, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1555,53,89970.88241778391,54.0,39,149.0574910286138,83,0.05,F,South,5813.242150115939,0.6916666666666667,51.3,0,Potential Loyalists,"Assigned due to: low return rate, high income, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1556,64,40251.84936779351,24.0,25,31.85246709099856,77,0.27,F,East,796.3116772749639,0.6416666666666667,17.52,0,Potential Loyalists,"Assigned due to: small order size, low lifetime value, low net spend.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1557,37,66463.04786799058,47.0,46,224.50450799910172,26,0.08,M,North,10327.20736795868,0.21666666666666667,43.24,0,Potential Loyalists,"Assigned due to: high lifetime value, frequent purchase frequency, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1558,36,60955.835880405946,71.0,32,145.5503351646624,86,0.34,F,North,4657.610725269197,0.7166666666666667,46.85999999999999,0,Potential Loyalists,"Assigned due to: high return rate, strong loyalty, high spending level.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1559,52,97452.36406427808,83.0,24,147.30035025615675,21,0.02,F,West,3535.2084061477617,0.175,81.34,0,Potential Loyalists,"Assigned due to: high net spend, low return rate, high income.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1560,69,47421.09419862466,86.0,48,143.02666983307944,100,0.09,F,North,6865.280151987813,0.8333333333333334,78.26,0,Potential Loyalists,"Assigned due to: high net spend, frequent purchase frequency, high spending level.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1561,60,69528.70116635805,63.0,47,281.7480069353427,120,0.4,F,South,13242.156325961107,1.0,37.8,0,Potential Loyalists,"Assigned due to: high lifetime value, strong loyalty, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1562,34,79776.74255690273,57.0,44,271.51021510638566,2,0.17,F,East,11946.449464680969,0.016666666666666666,47.309999999999995,0,Potential Loyalists,"Assigned due to: high lifetime value, weak loyalty, large order size.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1563,62,97243.74018301454,55.0,9,258.06088747193496,47,0.28,M,South,2322.5479872474148,0.39166666666666666,39.6,0,Potential Loyalists,"Assigned due to: high income, large order size, infrequent purchase frequency.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1564,60,47056.16637386833,60.0,40,143.19666845929297,108,0.07,M,South,5727.866738371718,0.9,55.8,0,Potential Loyalists,"Assigned due to: strong loyalty, low return rate, frequent purchase frequency.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1565,51,44552.68828169049,99.0,50,60.75000700080501,30,0.24,F,South,3037.500350040251,0.25,75.24,0,Potential Loyalists,"Assigned due to: high spending level, frequent purchase frequency, high net spend.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1566,26,33455.47365099868,62.0,23,148.72164456928687,27,0.29,F,South,3420.5978250935977,0.225,44.019999999999996,0,Potential Loyalists,"Assigned due to: low income, weak loyalty, high return rate.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1567,43,115907.49052120604,30.0,50,175.15203365817456,71,0.13,M,East,8757.601682908728,0.5916666666666667,26.1,0,Potential Loyalists,"Assigned due to: high income, frequent purchase frequency, high lifetime value.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1568,19,94611.81095450968,93.0,13,215.0088243114622,20,0.33,M,East,2795.1147160490086,0.16666666666666666,62.309999999999995,0,Potential Loyalists,"Assigned due to: high spending level, high income, weak loyalty.",0.5,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1569,26,58944.96514219892,22.0,32,174.89461928801947,50,0.24,F,South,5596.627817216623,0.4166666666666667,16.72,0,Potential Loyalists,"Assigned due to: low spending level, low net spend, high lifetime value.",0.35,Medium,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1570,26,108285.97877817642,75.0,50,67.8804579048331,95,0.16,M,South,3394.0228952416546,0.7916666666666666,63.0,0,Potential Loyalists,"Assigned due to: high income, frequent purchase frequency, small order size.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1571,57,57453.41514085857,84.0,15,107.16676237278244,23,0.22,F,North,1607.5014355917367,0.19166666666666668,65.52,0,Potential Loyalists,"Assigned due to: high spending level, weak loyalty, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1572,34,78110.26178583823,29.0,36,99.90907750008624,13,0.23,F,North,3596.7267900031047,0.10833333333333334,22.330000000000002,0,Potential Loyalists,"Assigned due to: weak loyalty, low net spend, low spending level.",0.6,High,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1573,18,60254.297543068016,41.0,49,193.12424403246567,81,0.07,F,East,9463.087957590818,0.675,38.129999999999995,0,Potential Loyalists,"Assigned due to: high lifetime value, frequent purchase frequency, low return rate.",0.0,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1574,42,69945.13629376178,42.0,5,195.08779625919735,4,0.16,F,North,975.4389812959868,0.03333333333333333,35.28,0,Potential Loyalists,"Assigned due to: weak loyalty, infrequent purchase frequency, low lifetime value.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1575,60,67294.03606333867,98.0,22,205.57055104646963,14,0.14,M,East,4522.552123022332,0.11666666666666667,84.28,0,Potential Loyalists,"Assigned due to: high net spend, high spending level, weak loyalty.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
1576,57,49375.36566558376,65.0,16,174.08286837378824,20,0.16,M,East,2785.325893980612,0.16666666666666666,54.6,0,Potential Loyalists,"Assigned due to: weak loyalty, infrequent purchase frequency, high net spend.",0.25,Low,Welcome loyalty card with first-purchase bonus points | Personalised 'you might also like' email sequence | Limited-time membership discount
